Industry,Date,County,High Wage Count
independent artists writers and performers,2019-04-01,Los Angeles,1487
independent artists writers and performers,2019-05-01,Los Angeles,1528
independent artists writers and performers,2019-06-01,Los Angeles,1501
independent artists writers and performers,2019-07-01,Los Angeles,1528
independent artists writers and performers,2019-08-01,Los Angeles,1541
independent artists writers and performers,2019-09-01,Los Angeles,1501
independent artists writers and performers,2019-12-01,Los Angeles,2312
independent artists writers and performers,2019-10-01,Los Angeles,1947
independent artists writers and performers,2019-11-01,Los Angeles,1974
miscellaneous nondurable goods merchant wholesalers,2019-03-01,Los Angeles,559
miscellaneous nondurable goods merchant wholesalers,2019-01-01,Los Angeles,559
miscellaneous nondurable goods merchant wholesalers,2019-02-01,Los Angeles,563
miscellaneous nondurable goods merchant wholesalers,2019-04-01,Los Angeles,563
miscellaneous nondurable goods merchant wholesalers,2019-05-01,Los Angeles,567
miscellaneous nondurable goods merchant wholesalers,2019-06-01,Los Angeles,555
miscellaneous nondurable goods merchant wholesalers,2019-07-01,Los Angeles,559
miscellaneous nondurable goods merchant wholesalers,2019-08-01,Los Angeles,555
miscellaneous nondurable goods merchant wholesalers,2019-09-01,Los Angeles,551
miscellaneous nondurable goods merchant wholesalers,2019-12-01,Los Angeles,551
miscellaneous nondurable goods merchant wholesalers,2019-10-01,Los Angeles,547
miscellaneous nondurable goods merchant wholesalers,2019-11-01,Los Angeles,551
household appliances and electrical and electronic goods merchant wholesalers,2019-03-01,Los Angeles,1684
household appliances and electrical and electronic goods merchant wholesalers,2019-01-01,Los Angeles,1644
household appliances and electrical and electronic goods merchant wholesalers,2019-02-01,Los Angeles,1697
household appliances and electrical and electronic goods merchant wholesalers,2019-04-01,Los Angeles,1684
household appliances and electrical and electronic goods merchant wholesalers,2019-05-01,Los Angeles,1657
household appliances and electrical and electronic goods merchant wholesalers,2019-06-01,Los Angeles,1644
household appliances and electrical and electronic goods merchant wholesalers,2019-07-01,Los Angeles,1657
household appliances and electrical and electronic goods merchant wholesalers,2019-08-01,Los Angeles,1644
household appliances and electrical and electronic goods merchant wholesalers,2019-09-01,Los Angeles,1630
household appliances and electrical and electronic goods merchant wholesalers,2019-12-01,Los Angeles,1603
household appliances and electrical and electronic goods merchant wholesalers,2019-10-01,Los Angeles,1617
household appliances and electrical and electronic goods merchant wholesalers,2019-11-01,Los Angeles,1617
us marines,2019-03-01,Los Angeles,0
us marines,2019-01-01,Los Angeles,0
us marines,2019-02-01,Los Angeles,0
us marines,2019-04-01,Los Angeles,0
us marines,2019-05-01,Los Angeles,0
us marines,2019-06-01,Los Angeles,0
us marines,2019-07-01,Los Angeles,0
us marines,2019-08-01,Los Angeles,0
us marines,2019-09-01,Los Angeles,0
us marines,2019-12-01,Los Angeles,0
us marines,2019-10-01,Los Angeles,0
us marines,2019-11-01,Los Angeles,0
elementary and secondary schools,2019-03-01,Los Angeles,4509
elementary and secondary schools,2019-01-01,Los Angeles,4397
elementary and secondary schools,2019-02-01,Los Angeles,4509
elementary and secondary schools,2019-04-01,Los Angeles,4481
elementary and secondary schools,2019-05-01,Los Angeles,4453
elementary and secondary schools,2019-06-01,Los Angeles,4312
elementary and secondary schools,2019-07-01,Los Angeles,4130
elementary and secondary schools,2019-08-01,Los Angeles,4130
elementary and secondary schools,2019-09-01,Los Angeles,4467
elementary and secondary schools,2019-12-01,Los Angeles,4579
elementary and secondary schools,2019-10-01,Los Angeles,4537
elementary and secondary schools,2019-11-01,Los Angeles,4593
legal services,2019-03-01,Los Angeles,17717
legal services,2019-01-01,Los Angeles,17617
legal services,2019-02-01,Los Angeles,17650
legal services,2019-04-01,Los Angeles,17717
legal services,2019-05-01,Los Angeles,17750
legal services,2019-06-01,Los Angeles,18015
legal services,2019-07-01,Los Angeles,18082
legal services,2019-08-01,Los Angeles,18015
legal services,2019-09-01,Los Angeles,17883
legal services,2019-12-01,Los Angeles,18613
legal services,2019-10-01,Los Angeles,18281
legal services,2019-11-01,Los Angeles,18380
offices of other health practitioners,2019-03-01,Los Angeles,3483
offices of other health practitioners,2019-01-01,Los Angeles,3433
offices of other health practitioners,2019-02-01,Los Angeles,3496
offices of other health practitioners,2019-04-01,Los Angeles,3546
offices of other health practitioners,2019-05-01,Los Angeles,3583
offices of other health practitioners,2019-06-01,Los Angeles,3546
offices of other health practitioners,2019-07-01,Los Angeles,3583
offices of other health practitioners,2019-08-01,Los Angeles,3633
offices of other health practitioners,2019-09-01,Los Angeles,3608
offices of other health practitioners,2019-12-01,Los Angeles,3758
offices of other health practitioners,2019-10-01,Los Angeles,3733
offices of other health practitioners,2019-11-01,Los Angeles,3758
offices of other health practitioners,2019-03-01,Los Angeles,3483
offices of other health practitioners,2019-01-01,Los Angeles,3433
offices of other health practitioners,2019-02-01,Los Angeles,3496
offices of other health practitioners,2019-04-01,Los Angeles,3546
offices of other health practitioners,2019-05-01,Los Angeles,3583
offices of other health practitioners,2019-06-01,Los Angeles,3546
offices of other health practitioners,2019-07-01,Los Angeles,3583
offices of other health practitioners,2019-08-01,Los Angeles,3633
offices of other health practitioners,2019-09-01,Los Angeles,3608
offices of other health practitioners,2019-12-01,Los Angeles,3758
offices of other health practitioners,2019-10-01,Los Angeles,3733
offices of other health practitioners,2019-11-01,Los Angeles,3758
general merchandise stores including warehouse clubs and supercenters,2019-03-01,Los Angeles,2204
general merchandise stores including warehouse clubs and supercenters,2019-01-01,Los Angeles,2380
general merchandise stores including warehouse clubs and supercenters,2019-02-01,Los Angeles,2235
general merchandise stores including warehouse clubs and supercenters,2019-04-01,Los Angeles,2191
general merchandise stores including warehouse clubs and supercenters,2019-05-01,Los Angeles,2181
general merchandise stores including warehouse clubs and supercenters,2019-06-01,Los Angeles,2177
general merchandise stores including warehouse clubs and supercenters,2019-07-01,Los Angeles,2194
general merchandise stores including warehouse clubs and supercenters,2019-08-01,Los Angeles,2228
general merchandise stores including warehouse clubs and supercenters,2019-09-01,Los Angeles,2231
general merchandise stores including warehouse clubs and supercenters,2019-12-01,Los Angeles,2617
general merchandise stores including warehouse clubs and supercenters,2019-10-01,Los Angeles,2292
general merchandise stores including warehouse clubs and supercenters,2019-11-01,Los Angeles,2586
restaurants and other food services,2019-03-01,Los Angeles,4522
restaurants and other food services,2019-01-01,Los Angeles,4440
restaurants and other food services,2019-02-01,Los Angeles,4485
restaurants and other food services,2019-04-01,Los Angeles,4566
restaurants and other food services,2019-05-01,Los Angeles,4615
restaurants and other food services,2019-06-01,Los Angeles,4618
restaurants and other food services,2019-07-01,Los Angeles,4623
restaurants and other food services,2019-08-01,Los Angeles,4652
restaurants and other food services,2019-09-01,Los Angeles,4620
restaurants and other food services,2019-12-01,Los Angeles,4633
restaurants and other food services,2019-10-01,Los Angeles,4638
restaurants and other food services,2019-11-01,Los Angeles,4650
elementary and secondary schools,2019-03-01,Los Angeles,4509
elementary and secondary schools,2019-01-01,Los Angeles,4397
elementary and secondary schools,2019-02-01,Los Angeles,4509
elementary and secondary schools,2019-04-01,Los Angeles,4481
elementary and secondary schools,2019-05-01,Los Angeles,4453
elementary and secondary schools,2019-06-01,Los Angeles,4312
elementary and secondary schools,2019-07-01,Los Angeles,4130
elementary and secondary schools,2019-08-01,Los Angeles,4130
elementary and secondary schools,2019-09-01,Los Angeles,4467
elementary and secondary schools,2019-12-01,Los Angeles,4579
elementary and secondary schools,2019-10-01,Los Angeles,4537
elementary and secondary schools,2019-11-01,Los Angeles,4593
lessors of real estate and offices of real estate agents and brokers,2019-03-01,Los Angeles,4113
lessors of real estate and offices of real estate agents and brokers,2019-01-01,Los Angeles,4070
lessors of real estate and offices of real estate agents and brokers,2019-02-01,Los Angeles,4135
lessors of real estate and offices of real estate agents and brokers,2019-04-01,Los Angeles,4178
lessors of real estate and offices of real estate agents and brokers,2019-05-01,Los Angeles,4200
lessors of real estate and offices of real estate agents and brokers,2019-06-01,Los Angeles,4243
lessors of real estate and offices of real estate agents and brokers,2019-07-01,Los Angeles,4330
lessors of real estate and offices of real estate agents and brokers,2019-08-01,Los Angeles,4308
lessors of real estate and offices of real estate agents and brokers,2019-09-01,Los Angeles,4265
lessors of real estate and offices of real estate agents and brokers,2019-12-01,Los Angeles,4287
lessors of real estate and offices of real estate agents and brokers,2019-10-01,Los Angeles,4308
lessors of real estate and offices of real estate agents and brokers,2019-11-01,Los Angeles,4287
promoters of performing arts sports and similar events agents and managers for artists athletes entertainers and other public figures,2019-03-01,Los Angeles,1754
promoters of performing arts sports and similar events agents and managers for artists athletes entertainers and other public figures,2019-01-01,Los Angeles,1723
promoters of performing arts sports and similar events agents and managers for artists athletes entertainers and other public figures,2019-02-01,Los Angeles,1754
promoters of performing arts sports and similar events agents and managers for artists athletes entertainers and other public figures,2019-04-01,Los Angeles,1785
promoters of performing arts sports and similar events agents and managers for artists athletes entertainers and other public figures,2019-05-01,Los Angeles,1817
promoters of performing arts sports and similar events agents and managers for artists athletes entertainers and other public figures,2019-06-01,Los Angeles,1848
promoters of performing arts sports and similar events agents and managers for artists athletes entertainers and other public figures,2019-07-01,Los Angeles,1848
promoters of performing arts sports and similar events agents and managers for artists athletes entertainers and other public figures,2019-08-01,Los Angeles,1848
promoters of performing arts sports and similar events agents and managers for artists athletes entertainers and other public figures,2019-09-01,Los Angeles,1785
promoters of performing arts sports and similar events agents and managers for artists athletes entertainers and other public figures,2019-12-01,Los Angeles,1785
promoters of performing arts sports and similar events agents and managers for artists athletes entertainers and other public figures,2019-10-01,Los Angeles,1817
promoters of performing arts sports and similar events agents and managers for artists athletes entertainers and other public figures,2019-11-01,Los Angeles,1817
automobile dealers,2019-03-01,Los Angeles,4777
automobile dealers,2019-01-01,Los Angeles,4822
automobile dealers,2019-02-01,Los Angeles,4822
