Industry,Date,County,High Wage Count
accounting tax preparation bookkeeping and payroll services,2019-09-01,Ventura,15651
accounting tax preparation bookkeeping and payroll services,2019-10-01,Ventura,15687
accounting tax preparation bookkeeping and payroll services,2019-11-01,Ventura,16777
accounting tax preparation bookkeeping and payroll services,2019-12-01,Ventura,17023
accounting tax preparation bookkeeping and payroll services,2019-01-01,Yolo,13255
accounting tax preparation bookkeeping and payroll services,2019-02-01,Yolo,14611
accounting tax preparation bookkeeping and payroll services,2019-03-01,Yolo,14858
accounting tax preparation bookkeeping and payroll services,2019-04-01,Yolo,14673
accounting tax preparation bookkeeping and payroll services,2019-05-01,Yolo,13286
accounting tax preparation bookkeeping and payroll services,2019-06-01,Yolo,13779
accounting tax preparation bookkeeping and payroll services,2019-07-01,Yolo,13748
accounting tax preparation bookkeeping and payroll services,2019-08-01,Yolo,13625
accounting tax preparation bookkeeping and payroll services,2019-09-01,Yolo,13717
accounting tax preparation bookkeeping and payroll services,2019-10-01,Yolo,13748
accounting tax preparation bookkeeping and payroll services,2019-11-01,Yolo,14703
accounting tax preparation bookkeeping and payroll services,2019-12-01,Yolo,14919
advertising public relations and related services,2019-01-01,Alameda,10104
advertising public relations and related services,2019-02-01,Alameda,10223
advertising public relations and related services,2019-03-01,Alameda,10144
advertising public relations and related services,2019-04-01,Alameda,10341
advertising public relations and related services,2019-05-01,Alameda,10301
advertising public relations and related services,2019-06-01,Alameda,10420
advertising public relations and related services,2019-07-01,Alameda,10499
advertising public relations and related services,2019-08-01,Alameda,10538
advertising public relations and related services,2019-09-01,Alameda,10420
advertising public relations and related services,2019-10-01,Alameda,10538
advertising public relations and related services,2019-11-01,Alameda,10617
advertising public relations and related services,2019-12-01,Alameda,10578
advertising public relations and related services,2019-01-01,Butte,10028
advertising public relations and related services,2019-02-01,Butte,10145
advertising public relations and related services,2019-03-01,Butte,10067
advertising public relations and related services,2019-04-01,Butte,10263
advertising public relations and related services,2019-05-01,Butte,10224
advertising public relations and related services,2019-06-01,Butte,10341
advertising public relations and related services,2019-07-01,Butte,10419
advertising public relations and related services,2019-08-01,Butte,10459
advertising public relations and related services,2019-09-01,Butte,10341
advertising public relations and related services,2019-10-01,Butte,10459
advertising public relations and related services,2019-11-01,Butte,10537
advertising public relations and related services,2019-12-01,Butte,10498
advertising public relations and related services,2019-01-01,Contra Costa,10256
advertising public relations and related services,2019-02-01,Contra Costa,10376
advertising public relations and related services,2019-03-01,Contra Costa,10296
advertising public relations and related services,2019-04-01,Contra Costa,10496
advertising public relations and related services,2019-05-01,Contra Costa,10456
advertising public relations and related services,2019-06-01,Contra Costa,10576
advertising public relations and related services,2019-07-01,Contra Costa,10657
advertising public relations and related services,2019-08-01,Contra Costa,10697
advertising public relations and related services,2019-09-01,Contra Costa,10576
advertising public relations and related services,2019-10-01,Contra Costa,10697
advertising public relations and related services,2019-11-01,Contra Costa,10777
advertising public relations and related services,2019-12-01,Contra Costa,10737
advertising public relations and related services,2019-01-01,El Dorado,12632
advertising public relations and related services,2019-02-01,El Dorado,12780
advertising public relations and related services,2019-03-01,El Dorado,12681
advertising public relations and related services,2019-04-01,El Dorado,12928
advertising public relations and related services,2019-05-01,El Dorado,12879
advertising public relations and related services,2019-06-01,El Dorado,13027
advertising public relations and related services,2019-07-01,El Dorado,13125
advertising public relations and related services,2019-08-01,El Dorado,13175
advertising public relations and related services,2019-09-01,El Dorado,13027
advertising public relations and related services,2019-10-01,El Dorado,13175
advertising public relations and related services,2019-11-01,El Dorado,13274
advertising public relations and related services,2019-12-01,El Dorado,13224
advertising public relations and related services,2019-01-01,Fresno,9556
advertising public relations and related services,2019-02-01,Fresno,9668
advertising public relations and related services,2019-03-01,Fresno,9594
advertising public relations and related services,2019-04-01,Fresno,9780
advertising public relations and related services,2019-05-01,Fresno,9743
advertising public relations and related services,2019-06-01,Fresno,9855
advertising public relations and related services,2019-07-01,Fresno,9930
advertising public relations and related services,2019-08-01,Fresno,9967
advertising public relations and related services,2019-09-01,Fresno,9855
advertising public relations and related services,2019-10-01,Fresno,9967
advertising public relations and related services,2019-11-01,Fresno,10042
advertising public relations and related services,2019-12-01,Fresno,10004
advertising public relations and related services,2019-01-01,Humboldt,10028
advertising public relations and related services,2019-02-01,Humboldt,10145
advertising public relations and related services,2019-03-01,Humboldt,10067
advertising public relations and related services,2019-04-01,Humboldt,10263
advertising public relations and related services,2019-05-01,Humboldt,10224
advertising public relations and related services,2019-06-01,Humboldt,10341
advertising public relations and related services,2019-07-01,Humboldt,10419
advertising public relations and related services,2019-08-01,Humboldt,10459
advertising public relations and related services,2019-09-01,Humboldt,10341
advertising public relations and related services,2019-10-01,Humboldt,10459
advertising public relations and related services,2019-11-01,Humboldt,10537
advertising public relations and related services,2019-12-01,Humboldt,10498
advertising public relations and related services,2019-01-01,Imperial,11276
advertising public relations and related services,2019-02-01,Imperial,11408
advertising public relations and related services,2019-03-01,Imperial,11320
advertising public relations and related services,2019-04-01,Imperial,11540
advertising public relations and related services,2019-05-01,Imperial,11496
advertising public relations and related services,2019-06-01,Imperial,11628
advertising public relations and related services,2019-07-01,Imperial,11716
advertising public relations and related services,2019-08-01,Imperial,11760
advertising public relations and related services,2019-09-01,Imperial,11628
advertising public relations and related services,2019-10-01,Imperial,11760
advertising public relations and related services,2019-11-01,Imperial,11848
advertising public relations and related services,2019-12-01,Imperial,11804
advertising public relations and related services,2019-01-01,Kern,9556
advertising public relations and related services,2019-02-01,Kern,9668
advertising public relations and related services,2019-03-01,Kern,9594
advertising public relations and related services,2019-04-01,Kern,9780
advertising public relations and related services,2019-05-01,Kern,9743
advertising public relations and related services,2019-06-01,Kern,9855
advertising public relations and related services,2019-07-01,Kern,9930
advertising public relations and related services,2019-08-01,Kern,9967
advertising public relations and related services,2019-09-01,Kern,9855
advertising public relations and related services,2019-10-01,Kern,9967
advertising public relations and related services,2019-11-01,Kern,10042
advertising public relations and related services,2019-12-01,Kern,10004
advertising public relations and related services,2019-01-01,Los Angeles,9147
advertising public relations and related services,2019-02-01,Los Angeles,9254
advertising public relations and related services,2019-03-01,Los Angeles,9183
advertising public relations and related services,2019-04-01,Los Angeles,9361
advertising public relations and related services,2019-05-01,Los Angeles,9325
advertising public relations and related services,2019-06-01,Los Angeles,9433
advertising public relations and related services,2019-07-01,Los Angeles,9504
advertising public relations and related services,2019-08-01,Los Angeles,9540
advertising public relations and related services,2019-09-01,Los Angeles,9433
advertising public relations and related services,2019-10-01,Los Angeles,9540
advertising public relations and related services,2019-11-01,Los Angeles,9611
advertising public relations and related services,2019-12-01,Los Angeles,9576
advertising public relations and related services,2019-01-01,Madera,10028
advertising public relations and related services,2019-02-01,Madera,10145
advertising public relations and related services,2019-03-01,Madera,10067
advertising public relations and related services,2019-04-01,Madera,10263
advertising public relations and related services,2019-05-01,Madera,10224
advertising public relations and related services,2019-06-01,Madera,10341
advertising public relations and related services,2019-07-01,Madera,10419
advertising public relations and related services,2019-08-01,Madera,10459
advertising public relations and related services,2019-09-01,Madera,10341
advertising public relations and related services,2019-10-01,Madera,10459
advertising public relations and related services,2019-11-01,Madera,10537
advertising public relations and related services,2019-12-01,Madera,10498
advertising public relations and related services,2019-01-01,Marin,10256
advertising public relations and related services,2019-02-01,Marin,10376
advertising public relations and related services,2019-03-01,Marin,10296
advertising public relations and related services,2019-04-01,Marin,10496
advertising public relations and related services,2019-05-01,Marin,10456
advertising public relations and related services,2019-06-01,Marin,10576
advertising public relations and related services,2019-07-01,Marin,10657
advertising public relations and related services,2019-08-01,Marin,10697
advertising public relations and related services,2019-09-01,Marin,10576
advertising public relations and related services,2019-10-01,Marin,10697
advertising public relations and related services,2019-11-01,Marin,10777
advertising public relations and related services,2019-12-01,Marin,10737
advertising public relations and related services,2019-01-01,Napa,10418
advertising public relations and related services,2019-02-01,Napa,10541
