Industry,Date,County,High Wage Count,Cost of Living,Employment Count,Output Race
automotive parts accessories and tire stores,2019-07-01,Los Angeles,615,80216,3453.0364922513972,White
automotive parts accessories and tire stores,2019-07-01,Los Angeles,615,80216,3453.0364922513972,White
automotive parts accessories and tire stores,2019-08-01,Los Angeles,615,80216,3453.0364922513972,White
automotive parts accessories and tire stores,2019-08-01,Los Angeles,615,80216,3453.0364922513972,White
automotive parts accessories and tire stores,2019-09-01,Los Angeles,615,80216,3453.0364922513972,White
automotive parts accessories and tire stores,2019-09-01,Los Angeles,615,80216,3453.0364922513972,White
automotive parts accessories and tire stores,2019-10-01,Los Angeles,620,80216,3483.5943373155687,White
automotive parts accessories and tire stores,2019-10-01,Los Angeles,620,80216,3483.5943373155687,White
automotive parts accessories and tire stores,2019-11-01,Los Angeles,626,80216,3514.1521823797407,White
automotive parts accessories and tire stores,2019-11-01,Los Angeles,626,80216,3514.1521823797407,White
automotive parts accessories and tire stores,2019-12-01,Los Angeles,620,80216,3483.5943373155687,White
automotive parts accessories and tire stores,2019-12-01,Los Angeles,620,80216,3483.5943373155687,White
book stores and news dealers,2019-01-01,Los Angeles,0,80216,1120.6426189754472,White
book stores and news dealers,2019-01-01,Los Angeles,0,80216,1120.6426189754472,White
book stores and news dealers,2019-02-01,Los Angeles,0,80216,1255.1197332525007,White
book stores and news dealers,2019-02-01,Los Angeles,0,80216,1255.1197332525007,White
book stores and news dealers,2019-03-01,Los Angeles,0,80216,1165.468323734465,White
book stores and news dealers,2019-03-01,Los Angeles,0,80216,1165.468323734465,White
book stores and news dealers,2019-04-01,Los Angeles,0,80216,1165.468323734465,White
book stores and news dealers,2019-04-01,Los Angeles,0,80216,1165.468323734465,White
book stores and news dealers,2019-05-01,Los Angeles,0,80216,1165.468323734465,White
book stores and news dealers,2019-05-01,Los Angeles,0,80216,1165.468323734465,White
book stores and news dealers,2019-06-01,Los Angeles,0,80216,941.3397999393757,White
book stores and news dealers,2019-06-01,Los Angeles,0,80216,941.3397999393757,White
book stores and news dealers,2019-07-01,Los Angeles,0,80216,941.3397999393757,White
book stores and news dealers,2019-07-01,Los Angeles,0,80216,941.3397999393757,White
book stores and news dealers,2019-08-01,Los Angeles,0,80216,1255.1197332525007,White
book stores and news dealers,2019-08-01,Los Angeles,0,80216,1255.1197332525007,White
book stores and news dealers,2019-09-01,Los Angeles,0,80216,1299.9454380115187,White
book stores and news dealers,2019-09-01,Los Angeles,0,80216,1299.9454380115187,White
book stores and news dealers,2019-10-01,Los Angeles,0,80216,1165.468323734465,White
book stores and news dealers,2019-10-01,Los Angeles,0,80216,1165.468323734465,White
book stores and news dealers,2019-11-01,Los Angeles,0,80216,1165.468323734465,White
book stores and news dealers,2019-11-01,Los Angeles,0,80216,1165.468323734465,White
book stores and news dealers,2019-12-01,Los Angeles,0,80216,1210.294028493483,White
book stores and news dealers,2019-12-01,Los Angeles,0,80216,1210.294028493483,White
broadcasting except internet,2019-01-01,Los Angeles,1493,80216,2834.7936616862658,White
broadcasting except internet,2019-01-01,Los Angeles,1493,80216,2834.7936616862658,White
broadcasting except internet,2019-01-01,Los Angeles,4681,80216,8888.759786643375,White
broadcasting except internet,2019-01-01,Los Angeles,4681,80216,8888.759786643375,White
broadcasting except internet,2019-01-01,Los Angeles,1493,80216,2834.7936616862658,White
broadcasting except internet,2019-01-01,Los Angeles,1493,80216,2834.7936616862658,White
broadcasting except internet,2019-01-01,Los Angeles,1493,80216,2834.7936616862658,White
broadcasting except internet,2019-01-01,Los Angeles,1493,80216,2834.7936616862658,White
broadcasting except internet,2019-02-01,Los Angeles,1518,80216,2882.841011884338,White
broadcasting except internet,2019-02-01,Los Angeles,1518,80216,2882.841011884338,White
broadcasting except internet,2019-02-01,Los Angeles,4757,80216,9032.901837237592,White
broadcasting except internet,2019-02-01,Los Angeles,4757,80216,9032.901837237592,White
broadcasting except internet,2019-02-01,Los Angeles,1518,80216,2882.841011884338,White
broadcasting except internet,2019-02-01,Los Angeles,1518,80216,2882.841011884338,White
broadcasting except internet,2019-02-01,Los Angeles,1518,80216,2882.841011884338,White
broadcasting except internet,2019-02-01,Los Angeles,1518,80216,2882.841011884338,White
broadcasting except internet,2019-03-01,Los Angeles,1493,80216,2834.7936616862658,White
broadcasting except internet,2019-03-01,Los Angeles,1493,80216,2834.7936616862658,White
broadcasting except internet,2019-03-01,Los Angeles,4631,80216,8792.66508624723,White
broadcasting except internet,2019-03-01,Los Angeles,4631,80216,8792.66508624723,White
broadcasting except internet,2019-03-01,Los Angeles,1493,80216,2834.7936616862658,White
broadcasting except internet,2019-03-01,Los Angeles,1493,80216,2834.7936616862658,White
broadcasting except internet,2019-03-01,Los Angeles,1493,80216,2834.7936616862658,White
broadcasting except internet,2019-03-01,Los Angeles,1493,80216,2834.7936616862658,White
broadcasting except internet,2019-04-01,Los Angeles,1467,80216,2786.7463114881934,White
broadcasting except internet,2019-04-01,Los Angeles,1467,80216,2786.7463114881934,White
broadcasting except internet,2019-04-01,Los Angeles,4580,80216,8696.570385851086,White
broadcasting except internet,2019-04-01,Los Angeles,4580,80216,8696.570385851086,White
broadcasting except internet,2019-04-01,Los Angeles,1467,80216,2786.7463114881934,White
broadcasting except internet,2019-04-01,Los Angeles,1467,80216,2786.7463114881934,White
broadcasting except internet,2019-04-01,Los Angeles,1467,80216,2786.7463114881934,White
broadcasting except internet,2019-04-01,Los Angeles,1467,80216,2786.7463114881934,White
broadcasting except internet,2019-05-01,Los Angeles,1467,80216,2786.7463114881934,White
broadcasting except internet,2019-05-01,Los Angeles,1467,80216,2786.7463114881934,White
broadcasting except internet,2019-05-01,Los Angeles,4530,80216,8600.475685454941,White
broadcasting except internet,2019-05-01,Los Angeles,4530,80216,8600.475685454941,White
broadcasting except internet,2019-05-01,Los Angeles,1467,80216,2786.7463114881934,White
broadcasting except internet,2019-05-01,Los Angeles,1467,80216,2786.7463114881934,White
broadcasting except internet,2019-05-01,Los Angeles,1467,80216,2786.7463114881934,White
broadcasting except internet,2019-05-01,Los Angeles,1467,80216,2786.7463114881934,White
broadcasting except internet,2019-06-01,Los Angeles,1467,80216,2786.7463114881934,White
broadcasting except internet,2019-06-01,Los Angeles,1467,80216,2786.7463114881934,White
broadcasting except internet,2019-06-01,Los Angeles,4580,80216,8696.570385851086,White
broadcasting except internet,2019-06-01,Los Angeles,4580,80216,8696.570385851086,White
broadcasting except internet,2019-06-01,Los Angeles,1467,80216,2786.7463114881934,White
broadcasting except internet,2019-06-01,Los Angeles,1467,80216,2786.7463114881934,White
broadcasting except internet,2019-06-01,Los Angeles,1467,80216,2786.7463114881934,White
broadcasting except internet,2019-06-01,Los Angeles,1467,80216,2786.7463114881934,White
broadcasting except internet,2019-07-01,Los Angeles,1493,80216,2834.7936616862658,White
broadcasting except internet,2019-07-01,Los Angeles,1493,80216,2834.7936616862658,White
broadcasting except internet,2019-07-01,Los Angeles,4454,80216,8456.333634860724,White
broadcasting except internet,2019-07-01,Los Angeles,4454,80216,8456.333634860724,White
broadcasting except internet,2019-07-01,Los Angeles,1493,80216,2834.7936616862658,White
broadcasting except internet,2019-07-01,Los Angeles,1493,80216,2834.7936616862658,White
broadcasting except internet,2019-07-01,Los Angeles,1493,80216,2834.7936616862658,White
broadcasting except internet,2019-07-01,Los Angeles,1493,80216,2834.7936616862658,White
broadcasting except internet,2019-08-01,Los Angeles,1518,80216,2882.841011884338,White
broadcasting except internet,2019-08-01,Los Angeles,1518,80216,2882.841011884338,White
broadcasting except internet,2019-08-01,Los Angeles,4403,80216,8360.23893446458,White
broadcasting except internet,2019-08-01,Los Angeles,4403,80216,8360.23893446458,White
broadcasting except internet,2019-08-01,Los Angeles,1518,80216,2882.841011884338,White
broadcasting except internet,2019-08-01,Los Angeles,1518,80216,2882.841011884338,White
broadcasting except internet,2019-08-01,Los Angeles,1518,80216,2882.841011884338,White
broadcasting except internet,2019-08-01,Los Angeles,1518,80216,2882.841011884338,White
broadcasting except internet,2019-09-01,Los Angeles,1543,80216,2930.8883620824104,White
broadcasting except internet,2019-09-01,Los Angeles,1543,80216,2930.8883620824104,White
broadcasting except internet,2019-09-01,Los Angeles,4479,80216,8504.380985058797,White
broadcasting except internet,2019-09-01,Los Angeles,4479,80216,8504.380985058797,White
broadcasting except internet,2019-09-01,Los Angeles,1543,80216,2930.8883620824104,White
broadcasting except internet,2019-09-01,Los Angeles,1543,80216,2930.8883620824104,White
broadcasting except internet,2019-09-01,Los Angeles,1543,80216,2930.8883620824104,White
broadcasting except internet,2019-09-01,Los Angeles,1543,80216,2930.8883620824104,White
broadcasting except internet,2019-10-01,Los Angeles,1569,80216,2978.9357122804827,White
broadcasting except internet,2019-10-01,Los Angeles,1569,80216,2978.9357122804827,White
broadcasting except internet,2019-10-01,Los Angeles,4479,80216,8504.380985058797,White
broadcasting except internet,2019-10-01,Los Angeles,4479,80216,8504.380985058797,White
broadcasting except internet,2019-10-01,Los Angeles,1569,80216,2978.9357122804827,White
broadcasting except internet,2019-10-01,Los Angeles,1569,80216,2978.9357122804827,White
broadcasting except internet,2019-10-01,Los Angeles,1569,80216,2978.9357122804827,White
broadcasting except internet,2019-10-01,Los Angeles,1569,80216,2978.9357122804827,White
broadcasting except internet,2019-11-01,Los Angeles,1569,80216,2978.9357122804827,White
broadcasting except internet,2019-11-01,Los Angeles,1569,80216,2978.9357122804827,White
broadcasting except internet,2019-11-01,Los Angeles,4580,80216,8696.570385851086,White
broadcasting except internet,2019-11-01,Los Angeles,4580,80216,8696.570385851086,White
broadcasting except internet,2019-11-01,Los Angeles,1569,80216,2978.9357122804827,White
broadcasting except internet,2019-11-01,Los Angeles,1569,80216,2978.9357122804827,White
broadcasting except internet,2019-11-01,Los Angeles,1569,80216,2978.9357122804827,White
broadcasting except internet,2019-11-01,Los Angeles,1569,80216,2978.9357122804827,White
broadcasting except internet,2019-12-01,Los Angeles,1569,80216,2978.9357122804827,White
broadcasting except internet,2019-12-01,Los Angeles,1569,80216,2978.9357122804827,White
broadcasting except internet,2019-12-01,Los Angeles,4555,80216,8648.523035653014,White
