CDI Regions,Industry Title,region_wt_mean_wage,unweighted_ind_counts,wt_reg_ind_counts,wt_reg_high_wage_count,wt_reg_high_wage_perc
Los Angeles,Commercial and industrial machinery and equipment repair and maintenance,45317.646741558725,297,6811.0,2165.0,31.786815445602702
Los Angeles,Not specified food industries,45317.646741558725,80,3087.0,978.0,31.68124392614188
Los Angeles,"Community food and housing, and emergency services",45317.646741558725,226,5259.0,1660.0,31.564936299676745
Los Angeles,Automotive equipment rental and leasing,45317.646741558725,264,7974.0,2447.0,30.687233508903937
Los Angeles,Paperboard container manufacturing,45317.646741558725,101,1607.0,493.0,30.678282514001243
Los Angeles,U.S. Army,45317.646741558725,142,2058.0,623.0,30.272108843537417
Los Angeles,Footwear Manufacturing,45317.646741558725,28,1279.0,387.0,30.258014073494916
Los Angeles,Electronic shopping and mail-order houses,45317.646741558725,1110,22723.0,6871.0,30.238084759934868
Los Angeles,Waste management and remediation services,45317.646741558725,673,21330.0,6388.0,29.948429442100327
Los Angeles,Foundries,45317.646741558725,34,1354.0,403.0,29.763663220088628
Los Angeles,Grocery and related product merchant wholesalers ,45317.646741558725,1306,43148.0,12725.0,29.491517567442294
Los Angeles,Pharmacies and drug stores,45317.646741558725,1010,24773.0,7268.0,29.33839260485206
Los Angeles,"Forestry, except logging",45317.646741558725,96,1017.0,296.0,29.10521140609636
Los Angeles,"Nonferrous metal, except aluminum, production and processing",45317.646741558725,26,1135.0,330.0,29.074889867841406
Los Angeles,Miscellaneous nonmetallic mineral products manufacturing,45317.646741558725,62,1309.0,380.0,29.02979373567609
Los Angeles,Printing and related support activities,45317.646741558725,628,19937.0,5753.0,28.855896072628777
